P_MASS,P_RADIUS,P_GRAVITY,P_DENSITY,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_ESCAPE,P_POTENTIAL,P_HILL_SPHERE,P_DISTANCE_EFF,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_FLUX,P_TEMP_EQUIL,S_TEMPERATURE,S_MASS,S_RADIUS,S_AGE,S_LOG_G,S_RADIUS_EST,S_DISTANCE,S_MAG,S_METALLICITY,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_TYPE,S_TYPE_TEMP
7786.7861,0.09725040919253208,0.10700448535502732,0.10636492195254313,0.25508961999374025,11.959258999999998,7786.7861,51.99999999999999,0.11197928386294574,0.11020388593835952,13.992264,52.000001000000005,0.09974406638556156,51.99999999999999,0.14508460974024562,0.16008218309964684,0.4712336146585772,-45.50563990584908,1440.0,0.23945369186286353,52.0,52.0,52.00000000000001,0.09852261513591881,0.09458417474610176,3530.0,0.4,0.09982202876257598,0.12000000000000001,0.8191127300249622,0.10024473350502426,36.0,14.24,0.7059204853542338,0.09959409543024433,0.10155276599927787,0.10132241995297284,0.10144748761185413,0.10123374666670129,0.10140913167413451,0.1012337466669218,0.10145921927552065,0.1012331997292745,0.10078124633727542,0.031426578,0.18511504000000004,Jovian,M
4417.8092,16.1424,16.953944,1.0502741,0.056530021,16.1424,4417.8092,156.0,16.543196,273.67735,53.43772,156.0,0.0029794396834197123,156.0,0.13790480303319133,0.28366619324792974,0.5533323612368453,-45.27011660086145,3960.0,0.24167230722785946,156.0,156.0,156.0,2.5439616e-07,5.7216666,3064.0,0.11,0.28,0.035,4.59,0.28,39.4,0.46607854349232214,0.6099238421361053,0.0061909849999999995,0.064653815,0.17132776,0.081892193,0.16242892,0.086858303,0.16242892,0.079039709,0.16242892,0.2124436,0.0091773442,0.098031817,Jovian,M
0.10557576318294756,0.10276388197958002,0.10097431523414213,0.10094759174825374,0.24889261466844984,12.598676,2383.71,15.000000000000002,0.09723903741651382,0.10116695379888499,7.3838744,15.0,0.09972312807853,15.000000000000002,0.1230914498579688,0.13210411416213028,0.4712092709937718,-46.50038921224815,107.0,0.24120222256501758,15.0,15.0,14.999999999999998,0.09869517767548833,0.0963749005057458,0.09006166139255115,0.02,0.09868868089001427,0.001,0.8122524054996524,0.09829832926563971,140.0,0.5824408717015875,0.7309239524883839,0.0989149688201516,0.09947609070412824,0.09884973402608932,0.09937443939687489,0.0989050134178451,0.09937410944651584,0.09890500746144526,0.09944049770237237,0.09890502781703203,0.09854464797698023,0.1003670201993109,0.030706817000000004,Jovian,M
1271.312,0.10517896030841678,0.10101405111476833,0.10109301157237616,0.2502183862080654,12.952003,1271.312,46.0,0.0983819981794498,0.10136646488891417,18.363288,46.000001000000005,0.09981437068274666,46.0,0.12142429123013973,0.1539005625909401,0.4715343744018193,-46.92303481802163,714.0,0.24158548280482733,46.00000000000001,46.0,46.0,0.09882521048729932,0.10145236878459724,0.09031337489814349,0.02,0.09842647623672406,0.008,0.817714480864777,0.09847429088255943,64.42,20.15,0.7128976510844953,0.09853553970966146,0.09980945203448532,0.09908898726125731,0.09967345709265174,0.09861220745963675,0.0997230922245809,0.09864831016718045,0.09960151167640274,0.09861221025372374,0.09861513476424344,0.10036651857779445,0.043425998,Jovian,M
603.87321,0.10242148270256048,0.10018573219088098,0.0998252714478508,0.1977787930472295,13.383276,603.87321,0.92,0.0955342373290817,0.10022662169029127,0.099343902,0.92000002,416.0,0.92,0.12453329912198015,0.16661063223749298,0.4715582440721332,-40.76474385312306,2.3,0.23593908301609345,0.92,0.92,0.92,0.09872628075177403,0.10337157296038363,0.0898615950377231,0.48,0.09746813933474462,0.06046145863883467,0.7957913487542684,0.09794718404747554,400.77,12.264,0.7067267273907795,0.09831970674523703,0.10056005626919934,0.09886410271988622,0.09992236652645459,0.0984923730729266,0.09985451285470716,0.0984947885601231,0.0999251597929941,0.09849238077189026,0.09853004930752118,0.10031362288903553,0.36121425,Jovian,O
6658.4967,10.3132,62.602158,6.0701002,0.084157251,10.3132,6658.4967,3.1832119,25.409222,645.62858,1.0287533,3.2107268,7336.5,0.09998531450599549,0.26,46.2,223.0,-44.002029727925624,0.09994179979724613,0.24153206356410872,3.2908045,2.3555768,4.010847,3.690033e-05,19.598998,2300.0,0.08,0.12,0.16581749521938896,0.8036511338173414,0.12,25.0,0.4663801959572044,0.610313093735604,0.00036104595,0.015701147,0.04246522,0.019887033,0.040258767,0.021100899,0.040258767,0.019192148,0.040258767,0.051303266,0.002221171,0.19878386,Jovian,M
3972.85,0.09759372606426414,0.10095066652554913,0.10052191943082214,0.19884452394390995,12.318663,3972.85,230.0,0.09933905157254547,0.10168725895012577,43.201288,230.00001,0.09989886328485544,230.0,0.1308462481296226,0.16950299653935882,0.4714664351225741,-42.80894610971337,3110.0,0.23469126708872795,229.99999999999997,230.0,230.0,0.09818377524427341,0.10366811800018108,4045.0,0.6,0.10281439637653714,0.12000000000000001,0.8109697384089041,0.10309402198371159,74.0,12.51,0.7067733804647334,0.10036433247585785,0.10567497067185133,0.1036549924341186,0.10497149591502519,0.10359348835598484,0.10474496421929952,0.10359348835723783,0.1050488546154188,0.10359296856998115,0.1035497086457501,0.087145494,0.21190381999999996,Jovian,K
4392.383,0.0953809252803485,0.09969122147242498,0.09991815627053759,0.30089651,12.26437,4392.383,0.99,0.09471105216126315,0.10012391568384722,0.092482534,1.0007066,335.10001,0.99,0.29,0.038407029807361714,0.6072947533686845,-11.75305916407403,22.1,0.24512961548366283,1.0316295,0.7029,1.2771,3.050856,331.24213,6331.0,1.93,1.41,0.11061556275648973,4.43,1.41,44.71,6.962,0.18999999999999997,2.8616474,1.22761,2.8573528,1.5548965,2.709031,1.6434699,2.709031,1.5008232,2.709031,4.5674293,6.531395,0.57438563,Jovian,F
2256.5788,0.11758002213282827,0.1005459561640541,0.1001621620632976,0.076992961,12.629095,2256.5788,0.8699999999999999,0.13256364849951735,0.10174419903990088,0.060511038,0.8916605,269.3,0.8699999999999999,0.432,0.5521162601288239,23.80999999999998,2452987.4,11.8,0.25011903117414847,0.9511814400000002,0.49416,1.24584,163.55514,877.01545,4415.0,1.23,18.11,4.604,1.8000000000000003,18.11,73.58,4.61,-0.24999999999999994,111.64734,8.4740879,21.019603999999998,10.733757000000002,19.928398,11.367229,19.928398,10.362264,19.928398,28.529093,0.20903862,0.49436657,Jovian,K
1233.1727,0.11739452004259514,0.1005503022826386,0.10012603591559173,0.07908401,12.969374,1233.1727,1.19,0.1321097572091653,0.10154261332312453,0.079675195,1.2125726,479.1,1.19,0.38,0.5522713340354022,218.7,2452757.4,13.1,0.25034818989549745,1.275918,0.7378000000000001,1.6422,103.29647,789.07763,4200.0,0.98,22.03,9.49,1.7099999999999997,22.03,90.86,4.82,-0.46,135.3053,9.3887017,23.530144000000004,11.892260999999998,22.308555,12.59743,22.308555,11.480480000000002,22.308555,31.406618000000005,0.13394243,0.51702463,Jovian,K
804.10485,0.11690444390911511,0.10055052335404291,0.10015405345125834,0.31106267,13.215704,804.10485,2.1,0.1317703824625435,0.10152476990088759,0.18722838,2.1002691,1078.0,2.1,0.032,0.553158257865363,334.00000000000006,2451917.0,152.0,0.24686204628932876,2.1010752,2.0328,2.1672,0.37062414,198.7444,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
171.62712,0.11728085074364343,0.10054863304792012,0.10016408731986298,0.17714066,14.144978000000002,171.62712,3.6,0.1319807293596891,0.10153690638587173,0.17873536,3.6043355,2391.0,3.6,0.098,0.5531580968004277,294.99999999999994,2452441.0,261.0,0.24697699115413824,3.6172871999999994,3.2472,3.9528,0.12666026,151.71194,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
521.23792,0.11753504201362099,0.10053922297183675,0.10016096852638907,0.079493064,13.470213,521.23792,11.6,0.13226301378480293,0.10157644245368447,0.77670377,11.637436,14002.0,11.6,0.16,0.5527009334795348,109.99999999999997,2451736.0,840.0,0.24703303691276934,11.74848,9.744,13.456000000000001,0.01229887,84.431345,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
0.10067731201250192,0.10147916224773901,0.0997619027125911,0.09973120033040839,0.23624571485424198,0.0,0.0,12.0,0.09644212331587575,0.09990957303200196,0.09959797503571907,12.326111,11688.0,12.0,0.45,133.0,87.0,2455563.0,408.0,0.24504186017845717,13.214999999999998,6.6,17.4,0.10076047860806393,0.12703308408537356,0.09034413694637712,1.75,0.0973528768442285,0.02,0.7870234844173377,0.1030683139665178,29.4,5.23,-0.026999999999999972,0.10052730633770457,0.10269591680098547,0.1015064312765828,0.10170180966645345,0.10168149069643131,0.10160668653642008,0.10168149069643131,0.10168958702395445,0.10159749567595028,0.10060377728612616,9.518774815128399e-14,0.2245997,Terran,F
150.01482,0.11778408307420636,0.10052067771408439,0.10015191060139779,0.065394653,14.228992,150.01481999999996,0.0527,0.1322194333872615,0.10160989129961012,0.0026620631,0.052701120000000004,4.230785,0.0527,0.013,0.5526268323719553,57.999999999999986,2450001.5,3.41,0.24694299848613632,0.052704453,0.05201490000000001,0.053385100000000005,523.21565,1218.432,5793.0,1.12,1.2,4.0,4.33,1.2,15.47,5.5,0.20000000000000004,1.4529988,0.903798,2.1284757,1.1447717,2.0179884,1.2105146,2.0179884,1.1050544,2.0179884,3.2545908,2.1617961,0.46806645,Jovian,G
263.98794,0.12893356187924776,0.10041194883862432,0.09998976992360643,0.088599759,13.879517,263.98794,0.115227,0.13113832762316263,0.10153965891928413,0.0076039848,0.11522717,14.65152,0.115227,0.0034,90.0,97.99999999999999,-46.29647783998567,9.15,0.24791972629215037,0.11522767,0.11483523,0.11561877000000001,43.462522,654.14301,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
54.47572000000001,0.11693297649439807,0.10052448321856595,0.10016392069924754,0.19669217,8.5133162,54.47572,0.241376,0.13173815383237547,0.1014902736327938,0.0092560542,0.24138808,44.4175,0.241376,0.02,90.0,51.00000000000002,-46.29626013121306,19.2,0.24702875503985366,0.24142428,0.23654848,0.24620352,9.9064859,451.95192,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
1232.537,0.12885594963513114,0.1003990363262785,0.09993461788072035,0.08875056,12.969667,1232.537,5.503,0.13148080939268675,0.10160989987804936,0.59745691,5.5032484,4825.0,5.503,0.019,90.0,43.999999999999986,-46.29466152795838,437.0,0.24780183987482976,5.503993300000001,5.398443,5.607557,0.019059008000000002,94.654352,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
8.0791878,1.9057,2.2246343,1.1673581,0.2598972,1.9057,8.0791878,0.015439999999999999,2.0590011,4.2394857,0.00031979715,0.01544,0.736539,0.015439999999999999,0.09999679845860739,83.3,0.4697554037089216,-46.32154707258866,1.23,0.41,0.01544,0.01544,0.01544,2420.6184,1787.0080000000003,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Superterran,G
44.813748,0.11633664922300392,0.10040768847168398,0.09990654272866507,0.45748768,7.5885086,44.81374799999999,0.788,0.11258911448729288,0.0999774226859037,0.020079498,0.79745557,262.0,0.788,0.305,90.0,166.0,-46.307384943811336,62.6,0.24365048032544517,0.82465185,0.54766,1.02834,0.97582251,248.65482999999998,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Neptunian,G
638.83429,0.09345374244888645,0.1000063776961608,0.10040534711421874,0.28576359,13.350175,638.83429,2.11,0.09300822931489927,0.09929888006699815,0.14921849,2.1114081,934.3000000000001,2.11,0.073,0.03840211674801469,130.0,2455384.0,38.5,0.24649504138217807,2.1156221,1.95597,2.26403,3.2441060000000004,341.57316,4938.0,1.44,5.2,0.16857199025520783,3.19,5.2,54.74,5.86,0.5860063444694362,14.404548999999998,2.9814334,7.2263884,3.7764296,6.8512627,3.9968073,6.8512627,3.6457377,6.8512627,10.247398,0.54108483,0.5209611,Jovian,K
5.085248,0.1105641055398961,0.1004240147302294,0.10014524592232583,0.25355145,2.1061683,5.085248,0.050201,0.10881272719514312,0.09956269245378672,0.00077572596,0.050291794,4.215,0.050201,0.11999999999999998,0.5469578514992096,105.00000000000001,-46.130999190391,5.9,0.24305233461294914,0.05056244700000001,0.04417688,0.05622512,319.2703599999999,1074.0012,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Superterran,G
18.116196,0.09260606642314494,0.10056511112774032,0.10022232335834748,0.22814035,4.4511957,18.116196,0.21749999999999997,0.09114912311977572,0.09887487219728604,0.0050163669,0.21803635,38.021,0.21749999999999997,0.14,0.045301557846809976,341.0000000000001,-45.78903615385065,25.6,0.24507392293734911,0.2196315,0.18705,0.24795,17.0535,515.80897,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Neptunian,G
22.883616,0.09196257008973063,0.10057942329953475,0.1002439594600689,0.37195088,5.1078157,22.883616,0.4759999999999999,0.09077705364928397,0.09880968364342606,0.0089695593,0.4835999,123.00999999999999,0.4759999999999999,0.35,0.044890303957207243,314.0,-45.74794466339781,56.0,0.24485972883893228,0.505155,0.3094,0.6426,3.7635373,346.34605,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Neptunian,G
0.10564510321744276,0.0929293471412207,0.10000515670488544,0.10041799117883791,0.37834721,13.232029000000002,781.85689,1.93,0.09294211918518623,0.09926399192721135,0.12065120999999998,1.9418663,796.0,1.93,0.22,0.03795696847242857,77.00000000000001,2454093.0,97.4,0.2463415344877326,1.9767059999999999,1.5054,2.3546,0.68781196,229.87309,4792.0,1.5200000000000002,2.3,0.16868176442998684,3.25,2.3,19.82,3.92,0.2100000000000001,2.4992607,1.2499776,3.048219,1.5832865,2.8899824,1.6759652,2.8899824,1.5285003,2.8899824,4.2684436,0.42870561,0.53043519,Jovian,K
2357.0125,0.0940452225514866,0.10008248094212854,0.1003582105422182,0.14126541,12.604920999999997,2357.0125,0.481,0.09346212061935015,0.09956795417021325,0.037404833,0.49110247,116.688,0.481,0.3988,0.03761776976898932,359.83000000000004,2455291.7,26.9,0.2422703334156554,0.51924947,0.2891772,0.6728228,13.753258,475.14878,5495.0,1.09,1.89,0.17887890646246205,3.950000000000001,1.89,17.91,4.969999999999999,0.6213279856884534,2.9179849000000004,1.3034579,3.0962409,1.6510035,2.9355172,1.7463080999999998,2.9355172,1.5937885,2.9355172,4.6121699,1.2839292,0.47478096000000003,Jovian,G
953.48401,0.09555806427140591,0.1006340466904833,0.1003411777017367,0.14524422,13.116992,953.4840100000001,2.1,0.09500010277623186,0.0990269369451112,0.13469037,2.1036099,691.9,2.1,0.117,0.042755844057581614,164.99999999999997,2452213.0,25.3,0.24459332766702482,2.1143734,1.8543,2.3457,12.438138,477.21330000000006,4846.0,2.49,10.5,0.2465951366008503,2.63,10.5,83.15,5.35,0.0,54.475457,5.8221083,14.165419999999997,7.3745787,13.43008,7.8057607,13.43008,7.1193885,13.43008,19.928023,0.55449989,0.62529398,Jovian,G
416.35468,0.09373546327416574,0.09960404395315026,0.09976477723012103,0.070820113,13.604033,416.35468,0.49,0.09287311308264433,0.09901656820619405,0.030465581000000002,0.49022082,93.4,0.49,0.05999999999999999,0.03820109691221173,0.6157044926264346,-0.9551674171557066,3.0,0.24585206162845122,0.490882,0.4606,0.5194,218.9002,979.29341,4847.0,1.44,10.3,0.1155822014264184,2.5700000000000003,10.3,163.32,6.830000000000001,-0.02999999999999999,52.46324799999999,5.7133167,13.900142,7.2367776,13.178573,7.6598936,13.178573,6.9863557,13.178573,19.55651,0.46277365,0.5209611,Jovian,K
1684.4884,0.09560142685040868,0.10064285023611956,0.10034875059265198,0.16929368,12.792619,1684.4884,2.5,0.09515452377992488,0.09911717366174774,0.17645392,2.5134499,952.7000000000002,2.5,0.206,0.04288686803819142,175.00000000000003,2452486.0,24.6,0.24454049839019856,2.553045,1.985,3.0149999999999997,9.2926133,441.22513,4785.0,2.4,11.000000000000002,0.24664537948051726,2.35,11.000000000000002,101.53,5.65,-0.05999999999999998,56.833158,5.9624778,14.544572,7.552384499999999,13.789546,7.9945342,13.789546,7.2910514,13.789546,20.354698,0.49324069,0.61766768,Jovian,G
1017.0496,0.11733427243781232,0.10052497708916579,0.10012910136334992,0.078414548,13.079797,1017.0496,0.6999999999999998,0.1320702411529633,0.10163538613010478,0.061244551,0.7000639,181.4,0.6999999999999998,0.027,0.5524554540113316,177.30000000000004,2453472.1,15.9,0.2503667809288542,0.70025515,0.6811,0.7189,104.81969,815.07247,4665.0,1.4,11.000000000000002,3.56,2.519999999999999,11.000000000000002,44.08,4.25,-0.02999999999999999,51.342925,5.6950725,13.965287999999997,7.2136859,13.240324,7.637096299999999,13.240324,6.9640769,13.240324,19.346574,0.33534899,0.49451088000000004,Jovian,K
4290.678,0.0890689768408094,0.09985066004922227,0.09942855018542916,0.2079726384583661,12.277019000000001,4290.678,260.0,0.0947571920225031,0.09963082155326165,0.1014919159831046,260.00001,0.09974295599439918,260.0,0.14257741689541403,0.06730928862853454,0.47141712310886286,-43.46239919319689,5190.0,0.23226734968126075,260.0,260.0,260.0,0.09807787701902537,0.09170776338259803,0.08884504385066774,0.10377090665373205,0.10106921472890851,0.030000000000000002,0.7853601049704998,0.1014485389485582,50.11999999999999,9.128,0.7680280311190204,0.09933710059962099,0.10354396471541444,0.10141425099059265,0.10265949359891816,0.10152784027266368,0.10275358903713336,0.10152785644727019,0.10294714539804911,0.1015000206661163,0.10115872095111994,0.10036916901644513,0.27459883402323343,Jovian,K
2034.0992,0.11779111298023023,0.10055878552061576,0.1001337734651019,0.076881824,12.686905,2034.0992,1.3,0.1320691749821066,0.10156775442174117,0.12617529,1.3065871,481.90000000000003,1.3,0.2,0.5529111670220801,217.99999999999997,2453726.0,0.49699999999999994,0.250078842959304,1.3259999999999998,1.04,1.56,159.23206,898.1294700000001,4095.0,1.14,32.35,5.2,1.8899999999999992,32.35,2618.0,9.58,-0.71,263.66522,13.141381,33.105528,16.645609,31.386782,17.634904,31.386782,16.069054,31.386782,43.841983,0.11761662,0.49188134000000006,Jovian,K
