P_MASS,P_RADIUS,P_GRAVITY,P_DENSITY,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_ESCAPE,P_POTENTIAL,P_HILL_SPHERE,P_DISTANCE_EFF,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_FLUX,P_TEMP_EQUIL,S_TEMPERATURE,S_MASS,S_RADIUS,S_AGE,S_LOG_G,S_RADIUS_EST,S_DISTANCE,S_MAG,S_METALLICITY,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_TYPE,S_TYPE_TEMP
6658.4967,10.3132,62.602158,6.0701002,0.084157251,10.3132,6658.4967,3.1832119,25.409222,645.62858,1.0287533,3.2107268,7336.5,0.08944716202974468,0.26,46.2,223.0,-40.38812655627879,0.08752584674357362,0.28716535193038983,3.2908045,2.3555768,4.010847,3.690033e-05,19.598998,2300.0,0.08,0.12,-0.11535707962200448,0.7869854339842604,0.12,25.0,0.7854837123624483,0.7583064230716657,0.00036104595,0.015701147,0.04246522,0.019887033,0.040258767,0.021100899,0.040258767,0.019192148,0.040258767,0.051303266,0.002221171,0.19878386,Jovian,M
3972.85,0.1380689688906101,0.07533075255407136,0.020011923818123584,0.1747699682711286,12.318663,3972.85,230.0,0.12705840458134063,0.10442723839815407,43.201288,230.00001,-0.020601283026359322,230.0,0.25344665580505227,0.16535222961306534,0.4388210374493699,-42.524750417450605,3110.0,0.19570915898361968,229.99999999999997,230.0,230.0,-0.04960665097565106,0.014827250348042116,4045.0,0.6,-0.000949559626744035,0.12000000000000001,0.7962730280697828,0.07857721377776539,74.0,12.51,0.9067572276764744,-0.05274834628637755,0.10145149964607135,0.09503989469178295,0.10105958028914688,0.0950229346077266,0.09984435150668448,0.09502293460772726,0.10087711382738665,0.09502293460772702,0.09796088601968247,0.087145494,0.21190381999999996,Jovian,K
4392.383,0.04279793854849378,-0.004503599892339745,0.04044908560694222,0.30089651,12.26437,4392.383,0.99,0.05573866776607598,-0.015183586145661787,0.092482534,1.0007066,335.10001,0.99,0.29,-0.0997607518584651,0.6275331427210444,1.1395437576397427,22.1,0.15086148433158214,1.0316295,0.7029,1.2771,3.050856,331.24213,6331.0,1.93,1.41,0.16478499152656162,4.43,1.41,44.71,6.962,0.18999999999999997,2.8616474,1.22761,2.8573528,1.5548965,2.709031,1.6434699,2.709031,1.5008232,2.709031,4.5674293,6.531395,0.57438563,Jovian,F
2256.5788,0.16805800807440188,0.08074840562377912,-0.007324482163049339,0.076992961,12.629095,2256.5788,0.8699999999999999,0.1429080153356329,0.05146092925967588,0.060511038,0.8916605,269.3,0.8699999999999999,0.432,0.5858409709953807,23.80999999999998,2452987.4,11.8,0.22137578117140227,0.9511814400000002,0.49416,1.24584,163.55514,877.01545,4415.0,1.23,18.11,4.604,1.8000000000000003,18.11,73.58,4.61,-0.24999999999999994,111.64734,8.4740879,21.019603999999998,10.733757000000002,19.928398,11.367229,19.928398,10.362264,19.928398,28.529093,0.20903862,0.49436657,Jovian,K
1233.1727,0.1653698086856132,0.08074840562377912,-0.01380214161674433,0.07908401,12.969374,1233.1727,1.19,0.0894867807333558,0.03514995637139511,0.079675195,1.2125726,479.1,1.19,0.38,0.5732806360591298,218.7,2452757.4,13.1,0.2386620268182566,1.275918,0.7378000000000001,1.6422,103.29647,789.07763,4200.0,0.98,22.03,9.49,1.7099999999999997,22.03,90.86,4.82,-0.46,135.3053,9.3887017,23.530144000000004,11.892260999999998,22.308555,12.59743,22.308555,11.480480000000002,22.308555,31.406618000000005,0.13394243,0.51702463,Jovian,K
804.10485,0.13770707306367624,0.08074840562377912,0.04833233136054745,0.31106267,13.215704,804.10485,2.1,0.11122327703891687,0.08237272468703366,0.18722838,2.1002691,1078.0,2.1,0.032,0.6612193144549346,334.00000000000006,2451917.0,152.0,0.2739691391755174,2.1010752,2.0328,2.1672,0.37062414,198.7444,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
171.62712,0.1426630737212374,0.08074840562377912,0.05071138994761131,0.17714066,14.144978000000002,171.62712,3.6,0.08939298303144116,0.0756907841638757,0.17873536,3.6043355,2391.0,3.6,0.098,0.6613469320056131,294.99999999999994,2452441.0,261.0,0.2929368465402921,3.6172871999999994,3.2472,3.9528,0.12666026,151.71194,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
521.23792,0.1468303113478508,0.08074840562377912,0.03237331035888697,0.079493064,13.470213,521.23792,11.6,0.09921310722518195,0.07404494892461755,0.77670377,11.637436,14002.0,11.6,0.16,0.6423976736871969,109.99999999999997,2451736.0,840.0,0.29978866473599103,11.74848,9.744,13.456000000000001,0.01229887,84.431345,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
-0.044934426057559984,0.05511999095027005,-0.11309145974882306,0.07355089685326577,-0.046627644996728834,0.0,0.0,12.0,0.08957607550725884,-0.07810776849011215,-0.000678625367509969,12.326111,11688.0,12.0,0.45,133.0,87.0,2455563.0,408.0,0.3618097515263509,13.214999999999998,6.6,17.4,0.11869690159028917,0.06856956208551236,0.04894313691225752,1.75,-0.0026986730353760757,0.02,0.6169899665361317,0.056570919324053,29.4,5.23,-0.026999999999999972,-0.02087090157258928,0.11507526254201075,0.1107059681584828,0.11384222713853759,0.11087057366885482,0.11300410757405101,0.11087057366885482,0.1137756587631859,0.11087057366885482,0.1098816971021668,9.518774815128399e-14,0.2245997,Terran,F
150.01482,0.15102411944706173,0.08074840562377912,0.05564286335555214,0.065394653,14.228992,150.01481999999996,0.0527,0.08693390718416782,0.07507674790359906,0.0026620631,0.052701120000000004,4.230785,0.0527,0.013,0.6160147921136663,57.999999999999986,2450001.5,3.41,0.31207325037507244,0.052704453,0.05201490000000001,0.053385100000000005,523.21565,1218.432,5793.0,1.12,1.2,4.0,4.33,1.2,15.47,5.5,0.20000000000000004,1.4529988,0.903798,2.1284757,1.1447717,2.0179884,1.2105146,2.0179884,1.1050544,2.0179884,3.2545908,2.1617961,0.46806645,Jovian,G
263.98794,0.1558516311891643,0.08074840562377912,0.028760230780280113,0.088599759,13.879517,263.98794,0.115227,0.05837092624740244,0.07861351624781826,0.0076039848,0.11522717,14.65152,0.115227,0.0034,90.0,97.99999999999999,-46.29799487404468,9.15,0.2921401206240252,0.11522767,0.11483523,0.11561877000000001,43.462522,654.14301,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
54.47572000000001,0.13868002626420362,0.08074840562377912,0.029195625472515124,0.19669217,8.5133162,54.47572,0.241376,0.06115726639825613,0.08087378343709967,0.0092560542,0.24138808,44.4175,0.241376,0.02,90.0,51.00000000000002,-46.29831908854878,19.2,0.2784494647317723,0.24142428,0.23654848,0.24620352,9.9064859,451.95192,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
1232.537,0.1554302104419519,0.08074840562377912,0.0026583564780688837,0.08875056,12.969667,1232.537,5.503,0.09036213495678791,0.08365934085424315,0.59745691,5.5032484,4825.0,5.503,0.019,90.0,43.999999999999986,-46.29816177671333,437.0,0.28755684560553524,5.503993300000001,5.398443,5.607557,0.019059008000000002,94.654352,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
8.0791878,1.9057,2.2246343,1.1673581,0.2598972,1.9057,8.0791878,0.015439999999999999,2.0590011,4.2394857,0.00031979715,0.01544,0.736539,0.015439999999999999,0.07817253226714213,83.3,0.392119187297626,-46.29593388473086,1.23,0.41,0.01544,0.01544,0.01544,2420.6184,1787.0080000000003,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Superterran,G
44.813748,0.08604591997981277,0.08074840562377912,-0.03054268163287622,0.45748768,7.5885086,44.81374799999999,0.788,0.02037606464117312,0.07999273901971699,0.020079498,0.79745557,262.0,0.788,0.305,90.0,166.0,-46.29763490019939,62.6,0.17412054661883664,0.82465185,0.54766,1.02834,0.97582251,248.65482999999998,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Neptunian,G
638.83429,0.021619744401942118,0.09262433487505194,0.010945956685549547,0.28576359,13.350175,638.83429,2.11,0.02211494061054087,0.03346309367143751,0.14921849,2.1114081,934.3000000000001,2.11,0.073,-0.0369987306220103,130.0,2455384.0,38.5,0.18420914924708745,2.1156221,1.95597,2.26403,3.2441060000000004,341.57316,4938.0,1.44,5.2,0.16319422672090755,3.19,5.2,54.74,5.86,0.5689866271290577,14.404548999999998,2.9814334,7.2263884,3.7764296,6.8512627,3.9968073,6.8512627,3.6457377,6.8512627,10.247398,0.54108483,0.5209611,Jovian,K
5.085248,0.035098241568670294,0.08538683291459068,0.011776925595434293,0.25355145,2.1061683,5.085248,0.050201,0.07640807937062292,0.06658214997068096,0.00077572596,0.050291794,4.215,0.050201,0.11999999999999998,0.5392061688159306,105.00000000000001,-45.436517854613776,5.9,0.2522679149302356,0.05056244700000001,0.04417688,0.05622512,319.2703599999999,1074.0012,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Superterran,G
18.116196,-0.031698002166581744,0.08165779799476569,0.004821136382233984,0.22814035,4.4511957,18.116196,0.21749999999999997,-0.012076140727339344,0.02411141178397418,0.0050163669,0.21803635,38.021,0.21749999999999997,0.14,0.211691403995844,341.0000000000001,-43.948601240741915,25.6,0.23750049906435966,0.2196315,0.18705,0.24795,17.0535,515.80897,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Neptunian,G
22.883616,-0.03711107845557145,0.08213222318006293,-0.005962668267559325,0.37195088,5.1078157,22.883616,0.4759999999999999,-0.006226675929641265,0.026302555107144784,0.0089695593,0.4835999,123.00999999999999,0.4759999999999999,0.35,0.19087939343263152,314.0,-43.90224824284782,56.0,0.20436699805175995,0.505155,0.3094,0.6426,3.7635373,346.34605,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Neptunian,G
781.85689,0.00916248254301813,0.09443580139011223,-0.01707825786900059,0.37834721,13.232029000000002,781.85689,1.93,0.04412998122939245,0.039822820230447364,0.12065120999999998,1.9418663,796.0,1.93,0.22,0.01999755490992108,77.00000000000001,2454093.0,97.4,0.19219511637065456,1.9767059999999999,1.5054,2.3546,0.68781196,229.87309,4792.0,1.5200000000000002,2.3,0.30709103845385144,3.25,2.3,19.82,3.92,0.2100000000000001,2.4992607,1.2499776,3.048219,1.5832865,2.8899824,1.6759652,2.8899824,1.5285003,2.8899824,4.2684436,0.42870561,0.53043519,Jovian,K
2357.0125,0.018849840461936596,0.09171076048825696,-0.012385295125439615,0.14126541,12.604920999999997,2357.0125,0.481,0.04026118727738492,0.053906854506551125,0.037404833,0.49110247,116.688,0.481,0.3988,-0.08116969830864924,359.83000000000004,2455291.7,26.9,0.20140867745970928,0.51924947,0.2891772,0.6728228,13.753258,475.14878,5495.0,1.09,1.89,0.2566112658889538,3.950000000000001,1.89,17.91,4.969999999999999,0.685644358827251,2.9179849000000004,1.3034579,3.0962409,1.6510035,2.9355172,1.7463080999999998,2.9355172,1.5937885,2.9355172,4.6121699,1.2839292,0.47478096000000003,Jovian,G
953.48401,0.043974885370807126,0.09325777584063781,-0.014038595105881664,0.14524422,13.116992,953.4840100000001,2.1,0.026127379048113297,0.03657764545813595,0.13469037,2.1036099,691.9,2.1,0.117,-0.0063766022401730215,164.99999999999997,2452213.0,25.3,0.2080408927210009,2.1143734,1.8543,2.3457,12.438138,477.21330000000006,4846.0,2.49,10.5,0.39070473980225273,2.63,10.5,83.15,5.35,0.0,54.475457,5.8221083,14.165419999999997,7.3745787,13.43008,7.8057607,13.43008,7.1193885,13.43008,19.928023,0.55449989,0.62529398,Jovian,G
416.35468,0.02978873039219499,0.03358569773388907,0.052491443632811725,0.070820113,13.604033,416.35468,0.49,-0.01511477128363842,0.0010162342914706492,0.030465581000000002,0.49022082,93.4,0.49,0.05999999999999999,-0.06589529745361142,0.634977355571923,-0.41501059012059466,3.0,0.2099146073998564,0.490882,0.4606,0.5194,218.9002,979.29341,4847.0,1.44,10.3,0.1289469270744255,2.5700000000000003,10.3,163.32,6.830000000000001,-0.02999999999999999,52.46324799999999,5.7133167,13.900142,7.2367776,13.178573,7.6598936,13.178573,6.9863557,13.178573,19.55651,0.46277365,0.5209611,Jovian,K
1684.4884,0.04514798624103492,0.09410620425871463,-0.006830233497595109,0.16929368,12.792619,1684.4884,2.5,0.03982067549048659,0.042401857832176315,0.17645392,2.5134499,952.7000000000002,2.5,0.206,-0.0044170366092826365,175.00000000000003,2452486.0,24.6,0.19055615664870307,2.553045,1.985,3.0149999999999997,9.2926133,441.22513,4785.0,2.4,11.000000000000002,0.3841909357818416,2.35,11.000000000000002,101.53,5.65,-0.05999999999999998,56.833158,5.9624778,14.544572,7.552384499999999,13.789546,7.9945342,13.789546,7.2910514,13.789546,20.354698,0.49324069,0.61766768,Jovian,G
1017.0496,0.16259131393868445,0.08074840562377912,0.026506017687959037,0.078414548,13.079797,1017.0496,0.6999999999999998,0.09561824635002622,0.05185564189788512,0.061244551,0.7000639,181.4,0.6999999999999998,0.027,0.6004478054513448,177.30000000000004,2453472.1,15.9,0.2652814679875712,0.70025515,0.6811,0.7189,104.81969,815.07247,4665.0,1.4,11.000000000000002,3.56,2.519999999999999,11.000000000000002,44.08,4.25,-0.02999999999999999,51.342925,5.6950725,13.965287999999997,7.2136859,13.240324,7.637096299999999,13.240324,6.9640769,13.240324,19.346574,0.33534899,0.49451088000000004,Jovian,K
4290.678,0.035955926019615274,0.041732706312080925,-0.0028283084206387897,0.1583795519961359,12.277019000000001,4290.678,260.0,0.06857282867695184,0.06900043433479408,0.05611313056365461,260.00001,-0.010384238491836959,260.0,0.2681363458227991,-0.11303036796227496,0.4501735294645671,-44.697644349144554,5190.0,0.12198741814368513,260.0,260.0,260.0,-0.012872941222737605,-0.053585820155622806,-0.01881873250118111,-0.012023219657453635,0.0022244393690878275,0.030000000000000002,0.7272045755189316,0.06653616570889823,50.11999999999999,9.128,1.0411737943006907,-0.07276779366762574,0.08360990640249677,0.07603176234751426,0.08308453578621432,0.07608285816330294,0.08179077016332023,0.07608285816330251,0.08289484714532304,0.07608285816330311,0.07893344213832929,0.05041347793762752,0.18842596258181535,Jovian,K
2034.0992,0.17622223350136446,0.08074840562377912,0.011326051377108076,0.076881824,12.686905,2034.0992,1.3,0.12895886421714564,0.04360778494196622,0.12617529,1.3065871,481.90000000000003,1.3,0.2,0.5292281402806537,217.99999999999997,2453726.0,0.49699999999999994,0.241562577480578,1.3259999999999998,1.04,1.56,159.23206,898.1294700000001,4095.0,1.14,32.35,5.2,1.8899999999999992,32.35,2618.0,9.58,-0.71,263.66522,13.141381,33.105528,16.645609,31.386782,17.634904,31.386782,16.069054,31.386782,43.841983,0.11761662,0.49188134000000006,Jovian,K
