P_MASS,P_RADIUS,P_GRAVITY,P_DENSITY,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_ESCAPE,P_POTENTIAL,P_HILL_SPHERE,P_DISTANCE_EFF,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_FLUX,P_TEMP_EQUIL,S_TEMPERATURE,S_MASS,S_RADIUS,S_AGE,S_LOG_G,S_RADIUS_EST,S_DISTANCE,S_MAG,S_METALLICITY,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_TYPE,S_TYPE_TEMP
7786.7861,0.08699970807714409,0.25655328531626864,0.0009999994548493948,1.6120353835831338,11.959258999999998,7786.7861,51.99999999999999,0.0009980665884504222,0.42473892377761047,13.992264,52.000001000000005,0.0009958477185408301,51.99999999999999,0.9980010997935171,0.0009986303233172954,0.4226992082151068,-41.39484138727962,1440.0,0.9990001972495022,52.0,52.0,52.00000000000001,0.007673774774211495,0.022561537474075584,3530.0,0.4,0.0017332018250932892,0.12000000000000001,0.8585417719182832,0.0009999227719355373,36.0,14.24,-6.252242940259748,0.012102448700034516,0.004282618161620618,0.004309033475390016,0.0042828434334037865,0.004309010059588582,0.004282946658522766,0.0043090100585686875,0.00428236500409679,0.004309010058286915,0.004239312289721266,0.031426578,0.18511504000000004,Jovian,M
4417.8092,16.1424,16.953944,1.0502741,0.056530021,16.1424,4417.8092,156.0,16.543196,273.67735,53.43772,156.0,0.020972754352788014,156.0,0.998003419947032,0.0009870898715557076,10.70257123155412,-438.02463337735435,3960.0,-12.510791488912993,156.0,156.0,156.0,2.5439616e-07,5.7216666,3064.0,0.11,0.28,0.035,4.59,0.28,39.4,0.0001,55.98500917798013,0.0061909849999999995,0.064653815,0.17132776,0.081892193,0.16242892,0.086858303,0.16242892,0.079039709,0.16242892,0.2124436,0.0091773442,0.098031817,Jovian,M
2383.7099999999996,0.15191212935272946,0.03166232363956045,1.495867056241707,10.358981163685712,12.598676,2383.71,15.000000000000002,0.0009886136032703594,0.02713589394170801,7.3838744,15.0,0.0009961979184425044,15.000000000000002,0.9980015205754478,0.0009998598302733844,0.455122425072346,-31.731941378311422,107.0,0.9990032493757124,15.0,15.0,14.999999999999998,2.3644094873181976e-05,0.0009999518465627648,0.0386393398438789,0.02,0.008678853526056823,0.001,0.7307931497296997,0.006124714194903458,140.0,0.508425796765992,-30.21068874458433,0.002641186305329876,0.005246165154779145,0.005380980950824878,0.0052272976229073955,0.005382661158003434,0.005228017521122182,0.005382661155923826,0.005229640780368739,0.005382661157308624,0.005134076054591652,0.0009307474002279355,0.030706817000000004,Jovian,M
1271.312,0.1424640859490065,0.030712120606003035,7.361330820615307,3.4291110429139735,12.952003,1271.312,46.0,0.0009817940232074698,0.025485903950413617,18.363288,46.000001000000005,0.0009657842109124296,46.0,0.9980004423814005,0.0009999415471564966,0.45182482317371325,-17.613305000503665,714.0,0.9990055818767096,46.00000000000001,46.0,46.0,0.009083851512863346,0.0009999865607127018,0.03459311904221397,0.02,0.012522308804880424,0.008,1.03846636979236,0.003977517614048243,64.42,20.15,-77.75119848224426,0.0009999987983100019,0.005513937005806846,0.0057296386822019325,0.005514017639562692,0.005729545176576924,0.005519299004769097,0.0057295451759205515,0.0055136854082106015,0.005729545176576844,0.0054607767875184,0.003892295256868961,0.043425998,Jovian,M
603.87321,0.09231631951695896,0.0008582253797683194,1.0358352978233825,0.0009997845947188589,13.383276,603.87321,0.92,9119.012423276901,0.005969733678795834,0.099343902,0.92000002,416.0,0.92,0.998000221922647,0.37920019259213367,0.5178410895128904,-25.23423135914182,2.3,-6.112964868818835,0.92,0.92,0.92,0.000327305159440551,0.0009999672604206345,0.00099357210678167,0.48,0.012758277011967023,0.0009997269516976346,0.6168294312049053,0.01681094837937802,400.77,12.264,-16.338056775724,0.0009994099479522839,0.0005762126680345521,0.00019469888574320864,0.00044761022780181645,0.0002071470226370259,0.0004197588798747701,0.0002071470219767948,0.00046481966074628966,0.00020714702264221105,0.00017041120699323736,0.003765428141029259,0.36121425,Jovian,O
6658.4967,10.3132,62.602158,6.0701002,0.084157251,10.3132,6658.4967,3.1832119,25.409222,645.62858,1.0287533,3.2107268,7336.5,0.0011314351287983573,0.26,46.2,223.0,2489.9910637076105,0.0009998820573248381,0.9990082926208423,3.2908045,2.3555768,4.010847,3.690033e-05,19.598998,2300.0,0.08,0.12,13.786000000000001,-2.146853881884959,0.12,25.0,0.0007150834918762332,7.046202610014165,0.00036104595,0.015701147,0.04246522,0.019887033,0.040258767,0.021100899,0.040258767,0.019192148,0.040258767,0.051303266,0.002221171,0.19878386,Jovian,M
3972.85,0.0009982296934754817,0.07732281718506329,30.325348410991865,0.0009969575264202125,12.318663,3972.85,230.0,258078.006566003,0.0009997487579631867,43.201288,230.00001,0.020280713854608834,230.0,0.9980038473801679,5.68521673055875,0.0009990979569208928,119.22444045884701,3110.0,0.999020618051469,229.99999999999997,230.0,230.0,0.19756756174523102,0.0009983087665043464,4045.0,0.6,0.045090231457303176,0.12000000000000001,2.377551464378485,0.0009970047544525708,74.0,12.51,250.54715930133534,0.0009999968235510257,0.015537749887384529,0.0157407553651617,0.01551810529562518,0.015737129886023004,0.015521950458019282,0.015737129885100155,0.01551665533819665,0.01573712988466122,0.015271001661276826,0.087145494,0.21190381999999996,Jovian,K
4392.383,0.0009999632258067812,0.0009995836309579541,0.01876736696569009,0.30089651,12.26437,4392.383,0.99,0.000999999816941215,0.029350218038124508,0.092482534,1.0007066,335.10001,0.99,0.29,0.006325771473620477,0.6157807890540552,-8.015203022184068,22.1,-0.3329625113201118,1.0316295,0.7029,1.2771,3.050856,331.24213,6331.0,1.93,1.41,0.24795822534884057,4.43,1.41,44.71,6.962,0.18999999999999997,2.8616474,1.22761,2.8573528,1.5548965,2.709031,1.6434699,2.709031,1.5008232,2.709031,4.5674293,6.531395,0.57438563,Jovian,F
2256.5788,0.15962036131702637,0.0009975149827263475,0.21433879003461698,0.076992961,12.629095,2256.5788,0.8699999999999999,0.3040902964276029,0.13712011984949102,0.060511038,0.8916605,269.3,0.8699999999999999,0.432,0.000996627593760746,23.80999999999998,2452987.4,11.8,0.9990002313556955,0.9511814400000002,0.49416,1.24584,163.55514,877.01545,4415.0,1.23,18.11,4.604,1.8000000000000003,18.11,73.58,4.61,-0.24999999999999994,111.64734,8.4740879,21.019603999999998,10.733757000000002,19.928398,11.367229,19.928398,10.362264,19.928398,28.529093,0.20903862,0.49436657,Jovian,K
1233.1727,0.1640388403471116,0.0009971399235918193,0.2591859169383497,0.07908401,12.969374,1233.1727,1.19,0.3447670444184041,0.16050381637105404,0.079675195,1.2125726,479.1,1.19,0.38,0.0009983085332178764,218.7,2452757.4,13.1,0.9990002649317742,1.275918,0.7378000000000001,1.6422,103.29647,789.07763,4200.0,0.98,22.03,9.49,1.7099999999999997,22.03,90.86,4.82,-0.46,135.3053,9.3887017,23.530144000000004,11.892260999999998,22.308555,12.59743,22.308555,11.480480000000002,22.308555,31.406618000000005,0.13394243,0.51702463,Jovian,K
804.10485,0.1672374037009399,0.0018083375920690669,0.011676015553348407,0.31106267,13.215704,804.10485,2.1,0.000999999992909746,0.0017613862624271063,0.18722838,2.1002691,1078.0,2.1,0.032,0.0009983598054171972,334.00000000000006,2451917.0,152.0,0.9990000814222462,2.1010752,2.0328,2.1672,0.37062414,198.7444,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
171.62712,0.17930390701792545,0.015894996361952865,0.0009999999903915389,0.17714066,14.144978000000002,171.62712,3.6,0.0009999999693723303,0.000999265461990884,0.17873536,3.6043355,2391.0,3.6,0.098,0.0009951915305536308,294.99999999999994,2452441.0,261.0,0.9990003448029313,3.6172871999999994,3.2472,3.9528,0.12666026,151.71194,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
521.23792,0.17054217031735194,0.04503964640609811,0.0009999999848091811,0.079493064,13.470213,521.23792,11.6,0.0009999998743637204,0.0009967848447220498,0.77670377,11.637436,14002.0,11.6,0.16,0.0009772504151231338,109.99999999999997,2451736.0,840.0,0.9990019820825358,11.74848,9.744,13.456000000000001,0.01229887,84.431345,5892.0,1.03,1.23,7.3,4.27,1.23,13.8,5.05,0.0,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,2.4920312,0.50318118,Jovian,G
0.0004666882868910252,71.4786327395456,7.949083648244123,18120.543017242308,0.0001425778249993636,0.001,0.001,12.0,79509258.6531694,0.0001004024854566435,0.0009728053752708567,12.326111,11688.0,12.0,0.45,133.0,87.0,2455563.0,408.0,-6828.506748898346,13.214999999999998,6.6,17.4,66.16551346614487,0.0001,1.7729959940838733,1.75,8.032448617861073,0.02,415.32455852058985,0.0001,29.4,5.23,-0.026999999999999972,0.00010174476783436236,0.05487783494420749,0.0388278984485228,0.03858363054016457,0.03658477567009749,0.03980686919564039,0.03658477569081013,0.039295716118773444,0.03658477566400447,0.09634585626520407,0.001,0.2245997,Terran,F
150.01482,0.1803948179975437,0.005720974814416143,0.0009999999920600466,0.065394653,14.228992,150.01481999999996,0.0527,0.07140165482996964,0.006537030174729033,0.0026620631,0.052701120000000004,4.230785,0.0527,0.013,0.6152728301240127,57.999999999999986,2450001.5,3.41,0.2986668156736414,0.052704453,0.05201490000000001,0.053385100000000005,523.21565,1218.432,5793.0,1.12,1.2,4.0,4.33,1.2,15.47,5.5,0.20000000000000004,1.4529988,0.903798,2.1284757,1.1447717,2.0179884,1.2105146,2.0179884,1.1050544,2.0179884,3.2545908,2.1617961,0.46806645,Jovian,G
263.98794,0.17585693009074754,0.0036177808525750857,0.0009999999971674804,0.088599759,13.879517,263.98794,0.115227,0.060666912042506724,0.010142978436727715,0.0076039848,0.11522717,14.65152,0.115227,0.0034,90.0,97.99999999999999,-46.5660328402944,9.15,0.38475816881327773,0.11522767,0.11483523,0.11561877000000001,43.462522,654.14301,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
54.47572000000001,0.10617750319102426,0.007162373992424975,0.000999999987891447,0.19669217,8.5133162,54.47572,0.241376,0.03988253320494549,0.004424106025420177,0.0092560542,0.24138808,44.4175,0.241376,0.02,90.0,51.00000000000002,-47.73443508540594,19.2,0.40854770650548744,0.24142428,0.23654848,0.24620352,9.9064859,451.95192,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
1232.537,0.16404264491440398,0.00753699150859727,0.028161625040411312,0.08875056,12.969667,1232.537,5.503,0.000999999952077846,0.0009992973822691609,0.59745691,5.5032484,4825.0,5.503,0.019,90.0,43.999999999999986,-49.78337278512359,437.0,0.9990007934145803,5.503993300000001,5.398443,5.607557,0.019059008000000002,94.654352,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Jovian,G
8.0791878,1.9057,2.2246343,1.1673581,0.2598972,1.9057,8.0791878,0.015439999999999999,2.0590011,4.2394857,0.00031979715,0.01544,0.736539,0.015439999999999999,0.04822340642567724,83.3,0.41272212937472735,-46.16597175587116,1.23,0.41,0.01544,0.01544,0.01544,2420.6184,1787.0080000000003,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Superterran,G
44.813748,0.09416899550333885,0.004427520435404125,0.0057074840251516434,0.45748768,7.5885086,44.81374799999999,0.788,0.0009999999990410917,0.0009999295327378418,0.020079498,0.79745557,262.0,0.788,0.305,90.0,166.0,-42.7364936297344,62.6,0.540255375974084,0.82465185,0.54766,1.02834,0.97582251,248.65482999999998,5196.0,0.91,0.94,10.2,4.45,0.94,12.59,5.96,0.30999999999999994,0.57705994,0.58921014,1.4139437,0.74631864,1.3405462000000001,0.7896440799999999,1.3405462000000001,0.72047826,1.3405462000000001,2.0510405,0.72330826,0.51051127,Neptunian,G
638.83429,0.0085611132555097,0.0005336534949962929,0.0009999999993736655,0.28576359,13.350175,638.83429,2.11,0.03335773076754299,0.0009999214028664919,0.14921849,2.1114081,934.3000000000001,2.11,0.073,0.0009998177924816195,130.0,2455384.0,38.5,0.22227057269227757,2.1156221,1.95597,2.26403,3.2441060000000004,341.57316,4938.0,1.44,5.2,0.15223774853673433,3.19,5.2,54.74,5.86,0.5852023475947307,14.404548999999998,2.9814334,7.2263884,3.7764296,6.8512627,3.9968073,6.8512627,3.6457377,6.8512627,10.247398,0.54108483,0.5209611,Jovian,K
5.085248,0.021591607127288772,0.0008413200702765005,0.0037108369982653544,0.25355145,2.1061683,5.085248,0.050201,0.0009999999896518831,0.001253492297217802,0.00077572596,0.050291794,4.215,0.050201,0.11999999999999998,0.49561724713213207,105.00000000000001,-41.571749489143386,5.9,0.2919953013135057,0.05056244700000001,0.04417688,0.05622512,319.2703599999999,1074.0012,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Superterran,G
18.116196,0.0009999849582951938,0.00039118248687865334,0.001919588264035821,0.22814035,4.4511957,18.116196,0.21749999999999997,0.07109772923824131,0.0009999829224287776,0.0050163669,0.21803635,38.021,0.21749999999999997,0.14,0.3178711187650697,341.0000000000001,-28.420597075740407,25.6,0.3449682039953643,0.2196315,0.18705,0.24795,17.0535,515.80897,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Neptunian,G
22.883616,0.0009999849314330461,0.0014802306831419748,0.0009999999996657264,0.37195088,5.1078157,22.883616,0.4759999999999999,0.26046599573411733,0.0009999243773839708,0.0089695593,0.4835999,123.00999999999999,0.4759999999999999,0.35,0.268886191668899,314.0,-27.050533127138397,56.0,0.3742648301576139,0.505155,0.3094,0.6426,3.7635373,346.34605,5577.0,0.9400000000000001,0.96,8.96,4.339999999999999,0.96,8.51,4.74,-0.010000000000000054,0.7987919699999999,0.67876384,1.6082744,0.85974319,1.5247902,0.90929943,1.5247902,0.82994025,1.5247902,2.4131294,1.4069863,0.50503188,Neptunian,G
781.85689,0.008372111604658231,0.0010439771591568582,0.0009999999988993353,0.37834721,13.232029000000002,781.85689,1.93,0.20090006433619578,0.0009999395638907774,0.12065120999999998,1.9418663,796.0,1.93,0.22,0.0009999359431659444,77.00000000000001,2454093.0,97.4,0.41298187737237413,1.9767059999999999,1.5054,2.3546,0.68781196,229.87309,4792.0,1.5200000000000002,2.3,0.3380893269920371,3.25,2.3,19.82,3.92,0.2100000000000001,2.4992607,1.2499776,3.048219,1.5832865,2.8899824,1.6759652,2.8899824,1.5285003,2.8899824,4.2684436,0.42870561,0.53043519,Jovian,K
2357.0125,0.0001842260880621112,0.0009999027633446306,0.003124351489693214,0.14126541,12.604920999999997,2357.0125,0.481,0.000999999957964015,0.012869674524259252,0.037404833,0.49110247,116.688,0.481,0.3988,0.0009999861648323366,359.83000000000004,2455291.7,26.9,0.2843069150866775,0.51924947,0.2891772,0.6728228,13.753258,475.14878,5495.0,1.09,1.89,0.32737920968612144,3.950000000000001,1.89,17.91,4.969999999999999,0.5156398480397044,2.9179849000000004,1.3034579,3.0962409,1.6510035,2.9355172,1.7463080999999998,2.9355172,1.5937885,2.9355172,4.6121699,1.2839292,0.47478096000000003,Jovian,G
953.48401,0.000999864442777217,0.0009999727964451876,0.0024576195087245845,0.14524422,13.116992,953.4840100000001,2.1,0.0009999999592408145,0.0012845596447786274,0.13469037,2.1036099,691.9,2.1,0.117,0.055972399999775886,164.99999999999997,2452213.0,25.3,0.6355837714753818,2.1143734,1.8543,2.3457,12.438138,477.21330000000006,4846.0,2.49,10.5,0.3855293950667118,2.63,10.5,83.15,5.35,0.0,54.475457,5.8221083,14.165419999999997,7.3745787,13.43008,7.8057607,13.43008,7.1193885,13.43008,19.928023,0.55449989,0.62529398,Jovian,G
416.35468,0.008737250714592538,0.0028863473540697146,0.0009999999948213658,0.070820113,13.604033,416.35468,0.49,0.284148494854227,0.00099983929907244,0.030465581000000002,0.49022082,93.4,0.49,0.05999999999999999,0.0009999182290117105,0.6595191447251527,-0.20518923521894547,3.0,0.8400773087516562,0.490882,0.4606,0.5194,218.9002,979.29341,4847.0,1.44,10.3,0.09872754744748802,2.5700000000000003,10.3,163.32,6.830000000000001,-0.02999999999999999,52.46324799999999,5.7133167,13.900142,7.2367776,13.178573,7.6598936,13.178573,6.9863557,13.178573,19.55651,0.46277365,0.5209611,Jovian,K
1684.4884,0.0009998138339827524,0.0009999450272095843,0.00394576401857849,0.16929368,12.792619,1684.4884,2.5,0.0009999999546626474,0.0034170021502288174,0.17645392,2.5134499,952.7000000000002,2.5,0.206,0.05996808699928403,175.00000000000003,2452486.0,24.6,0.5903980306312988,2.553045,1.985,3.0149999999999997,9.2926133,441.22513,4785.0,2.4,11.000000000000002,0.29783755530303324,2.35,11.000000000000002,101.53,5.65,-0.05999999999999998,56.833158,5.9624778,14.544572,7.552384499999999,13.789546,7.9945342,13.789546,7.2910514,13.789546,20.354698,0.49324069,0.61766768,Jovian,G
1017.0496,0.16547266879358333,0.0009992213070204173,0.07227259151841281,0.078414548,13.079797,1017.0496,0.6999999999999998,0.08590689499396832,0.052317300451957566,0.061244551,0.7000639,181.4,0.6999999999999998,0.027,0.0009982544074341195,177.30000000000004,2453472.1,15.9,0.9990000370556701,0.70025515,0.6811,0.7189,104.81969,815.07247,4665.0,1.4,11.000000000000002,3.56,2.519999999999999,11.000000000000002,44.08,4.25,-0.02999999999999999,51.342925,5.6950725,13.965287999999997,7.2136859,13.240324,7.637096299999999,13.240324,6.9640769,13.240324,19.346574,0.33534899,0.49451088000000004,Jovian,K
4290.678,0.022862447171523186,0.0009993136913943137,1.5144432721090766,0.0009975636653940213,12.277019000000001,4290.678,260.0,0.0009064742879361203,0.02558242050025317,0.10891605487326804,260.00001,0.0009990277697840516,260.0,0.998027117918318,0.0009999464323886566,0.4090903706050611,-36.57417963899686,5190.0,0.9990181603370201,260.0,260.0,260.0,0.0009905832721706725,0.009306329798278548,0.05163366976331006,0.0009385092613447542,0.0009999465845928024,0.030000000000000002,1.059954245177705,0.0009999101346990639,50.11999999999999,9.128,98.20616703930045,0.006314876514495749,0.000476621758181839,0.00017756746947257838,0.0003706848143847564,0.00018813190211168593,0.0003482440834950725,0.00018813190400869794,0.00038468892379249964,0.00018813190299037826,9.745371364161251e-05,0.000996141114535911,0.22323684256296056,Jovian,K
2034.0992,0.16037101672841816,0.0009936064428753063,0.5712784846305112,0.076881824,12.686905,2034.0992,1.3,0.6232708325660496,0.34593665499235643,0.12617529,1.3065871,481.90000000000003,1.3,0.2,0.000997341552140001,217.99999999999997,2453726.0,0.49699999999999994,0.9990005970016255,1.3259999999999998,1.04,1.56,159.23206,898.1294700000001,4095.0,1.14,32.35,5.2,1.8899999999999992,32.35,2618.0,9.58,-0.71,263.66522,13.141381,33.105528,16.645609,31.386782,17.634904,31.386782,16.069054,31.386782,43.841983,0.11761662,0.49188134000000006,Jovian,K
