Column,Mean_Error
P_MASS,408.11161863016105
P_RADIUS,3.872620581082081
P_GRAVITY,3.9344939517291984
P_DENSITY,0.5852220006859719
P_ESI,0.07875045381733876
P_RADIUS_EST,3.9180151510905827
P_MASS_EST,269.7009688673784
P_SEMI_MAJOR_AXIS_EST,0.3425288329470067
P_ESCAPE,1.831379620732897
P_POTENTIAL,19.702868957843357
P_HILL_SPHERE,0.05361264373353912
P_DISTANCE_EFF,0.36180518686713414
P_PERIOD,159.16827045236178
P_SEMI_MAJOR_AXIS,0.34297367512334975
P_ECCENTRICITY,0.10500579908155434
P_INCLINATION,2.427317846522928
P_OMEGA,89.71499608062709
P_TPERI,1977.7295383981998
P_ANGULAR_DISTANCE,11.485637121973788
P_IMPACT_PARAMETER,0.20994453433848267
P_DISTANCE,0.38881472919724225
P_PERIASTRON,0.2496981361555323
P_APASTRON,0.3985876759819732
P_FLUX,401.7603485139547
P_TEMP_EQUIL,331.43151174846685
S_TEMPERATURE,483.6270656208997
S_MASS,0.19515979292237373
S_RADIUS,0.3236867252596498
S_AGE,1.375018329132158
S_LOG_G,0.1684739399105468
S_RADIUS_EST,0.3353618826461678
S_DISTANCE,364.62066844484383
S_MAG,1.9607603129686741
S_METALLICITY,0.11448355996387001
S_LUMINOSITY,0.9067834237747494
S_HZ_OPT_MIN,0.2862758162770851
S_HZ_OPT_MAX,0.6729022890466827
S_HZ_CON_MIN,0.3728393049163162
S_HZ_CON_MAX,0.678710607050222
S_HZ_CON0_MIN,0.3948199339680005
S_HZ_CON0_MAX,0.6659079954061402
S_HZ_CON1_MIN,0.35776061703168516
S_HZ_CON1_MAX,0.6997832137587097
S_SNOW_LINE,1.1133772009982768
S_ABIO_ZONE,1.381303761283125
S_TIDAL_LOCK,0.03657295099866483
