Column,Mean_Error
P_MASS,123.59134198702125
P_RADIUS,0.6371829220797445
P_GRAVITY,1.8217323267017453
P_DENSITY,2530906.8710886636
P_ESI,1.0256850582758554
P_RADIUS_EST,0.482249960772324
P_MASS_EST,264690811363.15796
P_SEMI_MAJOR_AXIS_EST,0.21412643935768946
P_ESCAPE,10.985317309461458
P_POTENTIAL,9.521650007385391
P_HILL_SPHERE,3633797.0337213757
P_DISTANCE_EFF,0.27567911988854366
P_PERIOD,375.232535751424
P_SEMI_MAJOR_AXIS,553018.8944145287
P_ECCENTRICITY,23331.087846102975
P_INCLINATION,841.1312667513115
P_OMEGA,29897.36006019814
P_TPERI,3536341234.2240367
P_ANGULAR_DISTANCE,332131252.04414463
P_IMPACT_PARAMETER,12.250199802338814
P_DISTANCE,0.352409560117081
P_PERIASTRON,11.565331342640377
P_APASTRON,27.43565516125486
P_FLUX,9710256.255905885
P_TEMP_EQUIL,274.37684679896506
S_TEMPERATURE,1272.3359269429875
S_MASS,0.12103949673868394
S_RADIUS,0.07698707945279532
S_AGE,445278.639913395
S_LOG_G,0.761097923391251
S_RADIUS_EST,0.19882913620464682
S_DISTANCE,409.06279557769494
S_MAG,121664.98491799292
S_METALLICITY,2.4850687143313
S_LUMINOSITY,13.857585815396696
S_HZ_OPT_MIN,20798.32041409603
S_HZ_OPT_MAX,1749.8369373888027
S_HZ_CON_MIN,0.28059996496538514
S_HZ_CON_MAX,0.5122500082593525
S_HZ_CON0_MIN,0.017467582901371057
S_HZ_CON0_MAX,0.23015701440144198
S_HZ_CON1_MIN,2000.4966821641476
S_HZ_CON1_MAX,9.51809596304173
S_SNOW_LINE,0.7983843715108754
S_ABIO_ZONE,1.2160739521799127
S_TIDAL_LOCK,0.03305966416611911
