Column,Mean_Error
P_MASS,124.9719079943449
P_RADIUS,0.1187834064151696
P_GRAVITY,0.8977186606938227
P_DENSITY,0.5684792781530384
P_ESI,0.026014777208322546
P_RADIUS_EST,0.2673909552279741
P_MASS_EST,74.81764750799098
P_SEMI_MAJOR_AXIS_EST,0.039204484099962245
P_ESCAPE,0.32826032050636206
P_POTENTIAL,3.9185140508919547
P_HILL_SPHERE,0.014928278805955828
P_DISTANCE_EFF,0.03353508603493835
P_PERIOD,34.59883494474074
P_SEMI_MAJOR_AXIS,0.03882199574563078
P_ECCENTRICITY,0.12116032252236471
P_INCLINATION,2.4874150645122386
P_OMEGA,121.01432089488038
P_TPERI,4754.111181293498
P_ANGULAR_DISTANCE,5.649363812838895
P_IMPACT_PARAMETER,0.2159732643430554
P_DISTANCE,0.03633427575595927
P_PERIASTRON,0.04243804202591495
P_APASTRON,0.04538472895657205
P_FLUX,56.32774294141092
P_TEMP_EQUIL,37.446283508944965
S_TEMPERATURE,67.6118412904059
S_MASS,0.04573184644097777
S_RADIUS,0.04178410290796579
S_AGE,0.4387188198858337
S_LOG_G,0.03378867066293449
S_RADIUS_EST,0.08164340778963304
S_DISTANCE,150.8428532944209
S_MAG,0.7114513940115165
S_METALLICITY,0.10357475578805762
S_LUMINOSITY,0.08985284985373788
S_HZ_OPT_MIN,0.0167055021325195
S_HZ_OPT_MAX,0.038898502891827655
S_HZ_CON_MIN,0.025952716030370845
S_HZ_CON_MAX,0.06375207473561165
S_HZ_CON0_MIN,0.023510165876780245
S_HZ_CON0_MAX,0.03523862028833957
S_HZ_CON1_MIN,0.01893858554999465
S_HZ_CON1_MAX,0.04087937761507196
S_SNOW_LINE,0.05748000698660656
S_ABIO_ZONE,0.24076123121816742
S_TIDAL_LOCK,0.012301738387175694
