Column,Mean_Error
P_MASS,451.4099260605639
P_RADIUS,3.819478803973287
P_GRAVITY,2.227571416690896
P_DENSITY,1.1704662848645426
P_ESI,0.07952799473421411
P_RADIUS_EST,3.913047578269919
P_MASS_EST,260.90293480382405
P_SEMI_MAJOR_AXIS_EST,0.3426477446172713
P_ESCAPE,2.2177881993325115
P_POTENTIAL,15.938278611256052
P_HILL_SPHERE,0.02832175994276085
P_DISTANCE_EFF,0.32645988754607563
P_PERIOD,153.06045359105005
P_SEMI_MAJOR_AXIS,0.4655188585221386
P_ECCENTRICITY,0.13375604107459724
P_INCLINATION,2.2022189406442862
P_OMEGA,109.30017128398417
P_TPERI,2622.558620294815
P_ANGULAR_DISTANCE,8.894194904047238
P_IMPACT_PARAMETER,0.22498600631906368
P_DISTANCE,0.32901539888281495
P_PERIASTRON,0.29566421502524215
P_APASTRON,0.37098234635025673
P_FLUX,417.24552125430176
P_TEMP_EQUIL,321.8717537444547
S_TEMPERATURE,534.310501451471
S_MASS,0.184383235963926
S_RADIUS,0.2889368148284962
S_AGE,1.2458141440312773
S_LOG_G,0.1619721602928128
S_RADIUS_EST,0.29810736330018933
S_DISTANCE,447.48787494662207
S_MAG,2.043767415762028
S_METALLICITY,0.10939470054989728
S_LUMINOSITY,0.9826801303221441
S_HZ_OPT_MIN,0.2999633928948453
S_HZ_OPT_MAX,0.7115367058454597
S_HZ_CON_MIN,0.4010914058589829
S_HZ_CON_MAX,0.6028990800405966
S_HZ_CON0_MIN,0.41519609997462015
S_HZ_CON0_MAX,0.6521731634468556
S_HZ_CON1_MIN,0.3781750545293494
S_HZ_CON1_MAX,0.6851798848440184
S_SNOW_LINE,1.123257549248971
S_ABIO_ZONE,1.320071336341206
S_TIDAL_LOCK,0.03589366356988058
