Column,Mean_Error
P_MASS,426.73330209374734
P_RADIUS,0.6153947860088864
P_GRAVITY,4.837495662954757
P_DENSITY,2.1177209329836395
P_ESI,0.047653753159253125
P_RADIUS_EST,0.7259352173903604
P_MASS_EST,349.9500110379604
P_SEMI_MAJOR_AXIS_EST,0.40848089858415515
P_ESCAPE,0.8320069405622538
P_POTENTIAL,12.021700068570182
P_HILL_SPHERE,0.05214680528539837
P_DISTANCE_EFF,0.4086122634123818
P_PERIOD,453.5736417681101
P_SEMI_MAJOR_AXIS,0.27988977692724804
P_ECCENTRICITY,0.08986813345454082
P_INCLINATION,3.8559786634158972
P_OMEGA,102.71744531185504
P_TPERI,2689.1671911845137
P_ANGULAR_DISTANCE,12.952670219232703
P_IMPACT_PARAMETER,0.19727003525466533
P_DISTANCE,0.41215789088552846
P_PERIASTRON,0.3225042205610637
P_APASTRON,0.4636038492369177
P_FLUX,216.34194331663454
P_TEMP_EQUIL,118.51193877761938
S_TEMPERATURE,168.24418424389864
S_MASS,0.07745724731861603
S_RADIUS,0.21124659169138868
S_AGE,0.6988933570983374
S_LOG_G,0.09390241283140108
S_RADIUS_EST,0.676063986023181
S_DISTANCE,347.3750337076899
S_MAG,0.8537926220731161
S_METALLICITY,0.10355433601712008
S_LUMINOSITY,0.8692387855723244
S_HZ_OPT_MIN,0.10044401189399499
S_HZ_OPT_MAX,0.2184322780074734
S_HZ_CON_MIN,0.1268733990005603
S_HZ_CON_MAX,0.21952115492960003
S_HZ_CON0_MIN,0.136982658316461
S_HZ_CON0_MAX,0.22094875479724743
S_HZ_CON1_MIN,0.11479201084864225
S_HZ_CON1_MAX,0.2330623087586492
S_SNOW_LINE,0.34760086695080583
S_ABIO_ZONE,0.5701152742504394
S_TIDAL_LOCK,0.028146682750091162
