Column,Mean_Error
P_MASS,504.879453273351
P_RADIUS,3.957827691112805
P_GRAVITY,1.4749855915527055
P_DENSITY,0.7316115711122105
P_ESI,0.07852046578031954
P_RADIUS_EST,3.9626059564188636
P_MASS_EST,228.95911158838
P_SEMI_MAJOR_AXIS_EST,0.30855302105013854
P_ESCAPE,1.7570077317943753
P_POTENTIAL,26.11525952613817
P_HILL_SPHERE,0.033390274873829645
P_DISTANCE_EFF,0.4155539649876469
P_PERIOD,154.54066495801104
P_SEMI_MAJOR_AXIS,0.49343092443207676
P_ECCENTRICITY,0.11328980040433309
P_INCLINATION,2.8026107748791156
P_OMEGA,92.89809761577906
P_TPERI,3075.7433992766437
P_ANGULAR_DISTANCE,12.75007966186426
P_IMPACT_PARAMETER,0.22172001351371382
P_DISTANCE,0.37621475433939555
P_PERIASTRON,0.29398911724785703
P_APASTRON,0.4165011376362448
P_FLUX,403.8396648915951
P_TEMP_EQUIL,337.47000100595073
S_TEMPERATURE,527.4106939287335
S_MASS,0.20143301691555907
S_RADIUS,0.30206956566919263
S_AGE,1.5582805902788748
S_LOG_G,0.1607293840338914
S_RADIUS_EST,0.32897571537422615
S_DISTANCE,345.1397239026278
S_MAG,1.9343939036642703
S_METALLICITY,0.1109853312869878
S_LUMINOSITY,0.9157506477671402
S_HZ_OPT_MIN,0.28590942880366965
S_HZ_OPT_MAX,0.6917149492809235
S_HZ_CON_MIN,0.34762039520573484
S_HZ_CON_MAX,0.6784232533187867
S_HZ_CON0_MIN,0.37061771124336435
S_HZ_CON0_MAX,0.6525157293891682
S_HZ_CON1_MIN,0.3292063622908493
S_HZ_CON1_MAX,0.6302905051055668
S_SNOW_LINE,1.0980573260561497
S_ABIO_ZONE,1.4483035171837295
S_TIDAL_LOCK,0.03726385620585943
