Column,Mean_Error
P_MASS,6193157706.971935
P_RADIUS,0.7283406271540819
P_GRAVITY,17.197184686919382
P_DENSITY,1845.7682741810345
P_ESI,0.11247659957266326
P_RADIUS_EST,2.906036107634138
P_MASS_EST,209.67325574349496
P_SEMI_MAJOR_AXIS_EST,0.3943491197116857
P_ESCAPE,14.948841754200195
P_POTENTIAL,44.043745616405516
P_HILL_SPHERE,7430361.729984871
P_DISTANCE_EFF,0.22293683073101042
P_PERIOD,549.7669459627389
P_SEMI_MAJOR_AXIS,0.6025782763597487
P_ECCENTRICITY,958.8693346440159
P_INCLINATION,2652.1392095256633
P_OMEGA,11351293.20306286
P_TPERI,1.9613124276144785e+21
P_ANGULAR_DISTANCE,677.1749571776677
P_IMPACT_PARAMETER,936.2697520077646
P_DISTANCE,0.12128033532129245
P_PERIASTRON,0.23043378417400007
P_APASTRON,0.25983344928188684
P_FLUX,491.5463492910275
P_TEMP_EQUIL,12336334.414410392
S_TEMPERATURE,450.54151309132436
S_MASS,2.010769073704344
S_RADIUS,284.5940278627417
S_AGE,925646.5109067399
S_LOG_G,0.9215662487034949
S_RADIUS_EST,0.24601167261577914
S_DISTANCE,784.2186840081268
S_MAG,3695.5820388162665
S_METALLICITY,14.50424633846143
S_LUMINOSITY,9565634.779205652
S_HZ_OPT_MIN,445.5068196528692
S_HZ_OPT_MAX,0.4661273883377457
S_HZ_CON_MIN,0.2885385888294418
S_HZ_CON_MAX,0.5467991493656321
S_HZ_CON0_MIN,0.31080124592553493
S_HZ_CON0_MAX,0.6111952107474267
S_HZ_CON1_MIN,0.3072353125025876
S_HZ_CON1_MAX,0.5721983287645408
S_SNOW_LINE,2.0742097519574316
S_ABIO_ZONE,5490.731395285705
S_TIDAL_LOCK,14.453318814192846
