Column,Mean_Error
P_MASS,33.27155421606839
P_RADIUS,0.061073879598662326
P_GRAVITY,0.6012017541818181
P_DENSITY,0.20178730742727272
P_ESI,0.012204505988130564
P_RADIUS_EST,0.34975244238227154
P_MASS_EST,19.259760131468145
P_SEMI_MAJOR_AXIS_EST,0.013648447241477275
P_ESCAPE,0.12371596018181819
P_POTENTIAL,2.9566348876363637
P_HILL_SPHERE,0.01370131847145299
P_DISTANCE_EFF,0.019926549142045454
P_PERIOD,11.834881087549858
P_SEMI_MAJOR_AXIS,0.014448214288238453
P_ECCENTRICITY,0.09928185187962964
P_INCLINATION,2.4667972972972994
P_OMEGA,112.10197090909091
P_TPERI,2418.477777777796
P_ANGULAR_DISTANCE,1.7037077720207252
P_IMPACT_PARAMETER,0.22082262773722627
P_DISTANCE,0.018664908011363637
P_PERIASTRON,0.03138610660227273
P_APASTRON,0.017974091896875
P_FLUX,10.25741982918991
P_TEMP_EQUIL,7.721524056379819
S_TEMPERATURE,39.37017543859649
S_MASS,0.03242105263157896
S_RADIUS,0.010117117147147343
S_AGE,0.45726486486486484
S_LOG_G,0.03381250000000008
S_RADIUS_EST,0.009411377088235499
S_DISTANCE,99.36103641456583
S_MAG,0.37678034682080946
S_METALLICITY,0.10183665338645419
S_LUMINOSITY,0.014182600998776123
S_HZ_OPT_MIN,0.004803370304477621
S_HZ_OPT_MAX,0.011332495492537316
S_HZ_CON_MIN,0.006721767149253736
S_HZ_CON_MAX,0.010193814895522386
S_HZ_CON0_MIN,0.00546679931343284
S_HZ_CON0_MAX,0.01272872591044777
S_HZ_CON1_MIN,0.006237347814925379
S_HZ_CON1_MAX,0.0089357377313433
S_SNOW_LINE,0.017329370049751252
S_ABIO_ZONE,0.04752766372761195
S_TIDAL_LOCK,0.009517575473684215
