Column,Mean_Error
P_MASS,489.88027917463205
P_RADIUS,0.9587138029107765
P_GRAVITY,5.77861424602699
P_DENSITY,2.494102412720885
P_ESI,0.05195953044802232
P_RADIUS_EST,0.5963241375911861
P_MASS_EST,378.44356996018143
P_SEMI_MAJOR_AXIS_EST,0.3947218877962012
P_ESCAPE,0.8947313086192791
P_POTENTIAL,13.983190295394163
P_HILL_SPHERE,0.0494407506525903
P_DISTANCE_EFF,0.38517623845241955
P_PERIOD,421.45168661211824
P_SEMI_MAJOR_AXIS,0.29155072286790523
P_ECCENTRICITY,0.10271221869498923
P_INCLINATION,4.683132319808324
P_OMEGA,110.60345586385033
P_TPERI,3337.1153621914564
P_ANGULAR_DISTANCE,11.331327018581616
P_IMPACT_PARAMETER,0.22756127238562035
P_DISTANCE,0.37879139977042703
P_PERIASTRON,0.3251816162204361
P_APASTRON,0.46093523124004054
P_FLUX,228.2496137667845
P_TEMP_EQUIL,122.37683009924596
S_TEMPERATURE,189.37246449000443
S_MASS,0.07981702209279608
S_RADIUS,0.31866325503444204
S_AGE,0.8220819933354951
S_LOG_G,0.08449438116485297
S_RADIUS_EST,0.9459286992225355
S_DISTANCE,413.84399850096327
S_MAG,0.997445630471304
S_METALLICITY,0.09769573229569845
S_LUMINOSITY,0.7874020128705366
S_HZ_OPT_MIN,0.11508030971630451
S_HZ_OPT_MAX,0.26696307336642056
S_HZ_CON_MIN,0.13616725468716548
S_HZ_CON_MAX,0.25180149775551075
S_HZ_CON0_MIN,0.14772172141756942
S_HZ_CON0_MAX,0.21657313518206378
S_HZ_CON1_MIN,0.1296262915105221
S_HZ_CON1_MAX,0.265427767480854
S_SNOW_LINE,0.36137473216208793
S_ABIO_ZONE,0.6771073837143773
S_TIDAL_LOCK,0.02951104092616724
