Column,Mean_Error
P_MASS,258.40413061710103
P_RADIUS,0.4868983167551109
P_GRAVITY,2.3091948519874417
P_DENSITY,1.319173097612236
P_ESI,0.03556749797175656
P_RADIUS_EST,0.6977505204863139
P_MASS_EST,134.3500527209274
P_SEMI_MAJOR_AXIS_EST,0.09189425526972056
P_ESCAPE,1.0001254785330325
P_POTENTIAL,9.934865347967822
P_HILL_SPHERE,0.0256957018830953
P_DISTANCE_EFF,0.10287339556078594
P_PERIOD,92.18729716031491
P_SEMI_MAJOR_AXIS,0.10072862145620244
P_ECCENTRICITY,0.10469107592913891
P_INCLINATION,10.45263590256116
P_OMEGA,93.8268595370099
P_TPERI,5738.706629779772
P_ANGULAR_DISTANCE,7.856140381888833
P_IMPACT_PARAMETER,0.22137461275840295
P_DISTANCE,0.1110351499791257
P_PERIASTRON,0.10316163597425941
P_APASTRON,0.11244381424813238
P_FLUX,150.24296612547758
P_TEMP_EQUIL,80.9842298644354
S_TEMPERATURE,130.74142807850419
S_MASS,0.07643863208596458
S_RADIUS,0.09507068613762978
S_AGE,0.9571316483797121
S_LOG_G,0.0849397145949673
S_RADIUS_EST,0.2341632496633425
S_DISTANCE,251.71904362932767
S_MAG,0.9334108036472147
S_METALLICITY,0.11533964532820273
S_LUMINOSITY,0.19578052026923773
S_HZ_OPT_MIN,0.04156592515661047
S_HZ_OPT_MAX,0.09275154782959957
S_HZ_CON_MIN,0.055490503868594436
S_HZ_CON_MAX,0.09622313121304517
S_HZ_CON0_MIN,0.06144238828964636
S_HZ_CON0_MAX,0.1302155132213808
S_HZ_CON1_MIN,0.05323812324933242
S_HZ_CON1_MAX,0.09272090864152625
S_SNOW_LINE,0.1522594795771269
S_ABIO_ZONE,0.5132828723898668
S_TIDAL_LOCK,0.018737460480130853
