Column,Mean_Error
P_MASS,170.75705656062001
P_RADIUS,0.15047922164920205
P_GRAVITY,0.9539849098006503
P_DENSITY,0.5803985232975498
P_ESI,0.018987190731413417
P_RADIUS_EST,0.22553101373312495
P_MASS_EST,78.4878290777022
P_SEMI_MAJOR_AXIS_EST,0.03467062293090146
P_ESCAPE,0.4438717256619625
P_POTENTIAL,2.5296523226107714
P_HILL_SPHERE,0.01409950873298553
P_DISTANCE_EFF,0.032517603174539
P_PERIOD,46.794834960921285
P_SEMI_MAJOR_AXIS,0.037676982824172894
P_ECCENTRICITY,0.10870902326266547
P_INCLINATION,3.5993526342614546
P_OMEGA,145.89858991200944
P_TPERI,4115.703242502175
P_ANGULAR_DISTANCE,5.953404100219897
P_IMPACT_PARAMETER,0.205981547845078
P_DISTANCE,0.043838907545893424
P_PERIASTRON,0.04448232127629633
P_APASTRON,0.043362806079372374
P_FLUX,58.193014425567135
P_TEMP_EQUIL,42.80472419948114
S_TEMPERATURE,70.33448263880946
S_MASS,0.038197329943237664
S_RADIUS,0.042896111833960145
S_AGE,0.41154552321638177
S_LOG_G,0.0433031148858096
S_RADIUS_EST,0.08972775732611843
S_DISTANCE,120.38463973827768
S_MAG,0.852651396736043
S_METALLICITY,0.09872171950687658
S_LUMINOSITY,0.10893080017261757
S_HZ_OPT_MIN,0.015237519400911139
S_HZ_OPT_MAX,0.03533583311407075
S_HZ_CON_MIN,0.02049627280848598
S_HZ_CON_MAX,0.030813387454520006
S_HZ_CON0_MIN,0.057948767858077045
S_HZ_CON0_MAX,0.032023147486294104
S_HZ_CON1_MIN,0.02836698873253962
S_HZ_CON1_MAX,0.03862223061815845
S_SNOW_LINE,0.06825637409254921
S_ABIO_ZONE,0.219867270759394
S_TIDAL_LOCK,0.014077046317864517
