Column,Mean_Error
P_MASS,26.994275541880338
P_RADIUS,0.021857625418060293
P_GRAVITY,0.36794513194545464
P_DENSITY,1.5533585946727273
P_ESI,0.012156650486646886
P_RADIUS_EST,0.19023582731301947
P_MASS_EST,22.68495708152355
P_SEMI_MAJOR_AXIS_EST,0.018529138885795455
P_ESCAPE,0.10919421145454544
P_POTENTIAL,1.34644556
P_HILL_SPHERE,0.008362975527008546
P_DISTANCE_EFF,0.01036943860511364
P_PERIOD,25.833013859401706
P_SEMI_MAJOR_AXIS,0.011400494892857146
P_ECCENTRICITY,0.1034475
P_INCLINATION,2.935364864864866
P_OMEGA,114.2750181818182
P_TPERI,3606.3638888889045
P_ANGULAR_DISTANCE,1.4561098445595855
P_IMPACT_PARAMETER,0.23575182481751825
P_DISTANCE,0.016006305755965906
P_PERIASTRON,0.035626153220454544
P_APASTRON,0.03776826920170455
P_FLUX,9.279968578620183
P_TEMP_EQUIL,11.077949792284869
S_TEMPERATURE,46.56552631578948
S_MASS,0.04513333336842106
S_RADIUS,0.004714714714714924
S_AGE,0.36150810594594596
S_LOG_G,0.03253125000000004
S_RADIUS_EST,0.006078016764706059
S_DISTANCE,138.2652380952381
S_MAG,0.3517543352601159
S_METALLICITY,0.11953784872509961
S_LUMINOSITY,0.022321758423880594
S_HZ_OPT_MIN,0.003139300405970153
S_HZ_OPT_MAX,0.012817320268656719
S_HZ_CON_MIN,0.006131523283582093
S_HZ_CON_MAX,0.022789641940298516
S_HZ_CON0_MIN,0.0076249329402985075
S_HZ_CON0_MAX,0.014712569940298516
S_HZ_CON1_MIN,0.004358622961194034
S_HZ_CON1_MAX,0.007830324000000017
S_SNOW_LINE,0.013725054773134326
S_ABIO_ZONE,0.04864608120522387
S_TIDAL_LOCK,0.01169305870175439
