Column,Mean_Error
P_MASS,235.8395217673622
P_RADIUS,0.4312263964460869
P_GRAVITY,3.011152124576039
P_DENSITY,1.1352237334377264
P_ESI,0.035898496904229166
P_RADIUS_EST,0.7076236105879965
P_MASS_EST,123.48545609147486
P_SEMI_MAJOR_AXIS_EST,0.09108524424767987
P_ESCAPE,0.8037609135237632
P_POTENTIAL,8.222364790392035
P_HILL_SPHERE,0.025928813779736964
P_DISTANCE_EFF,0.09222405362580761
P_PERIOD,95.69472967317223
P_SEMI_MAJOR_AXIS,0.10523985944278048
P_ECCENTRICITY,0.09129077739965757
P_INCLINATION,3.730478196740724
P_OMEGA,83.44190806522823
P_TPERI,5614.627552536678
P_ANGULAR_DISTANCE,8.069186870679378
P_IMPACT_PARAMETER,0.24662251866741422
P_DISTANCE,0.08270562329726756
P_PERIASTRON,0.09139346185768704
P_APASTRON,0.1242444060401436
P_FLUX,166.50250848439757
P_TEMP_EQUIL,106.76731516493847
S_TEMPERATURE,141.90905712261466
S_MASS,0.06601247758907866
S_RADIUS,0.09815765710668485
S_AGE,0.6359270891753656
S_LOG_G,0.06227960591512707
S_RADIUS_EST,0.2287995667827309
S_DISTANCE,243.38637724557202
S_MAG,0.7652738579136981
S_METALLICITY,0.10266713051804956
S_LUMINOSITY,0.1736142241757173
S_HZ_OPT_MIN,0.04266028937500811
S_HZ_OPT_MAX,0.11793420897089715
S_HZ_CON_MIN,0.055575629064183465
S_HZ_CON_MAX,0.08618054021728279
S_HZ_CON0_MIN,0.07295930240477021
S_HZ_CON0_MAX,0.10600745685145183
S_HZ_CON1_MIN,0.05117508932791794
S_HZ_CON1_MAX,0.12020173875461507
S_SNOW_LINE,0.1471642385480136
S_ABIO_ZONE,0.39487402451462006
S_TIDAL_LOCK,0.021213126336514485
