Column,Mean_Error
P_MASS,98.01925993972237
P_RADIUS,0.13240578552172522
P_GRAVITY,1.0114912778073966
P_DENSITY,0.5802377482042954
P_ESI,0.041769477738571606
P_RADIUS_EST,0.26601836471069235
P_MASS_EST,58.7191730383907
P_SEMI_MAJOR_AXIS_EST,0.012620998830746525
P_ESCAPE,0.5855938514263774
P_POTENTIAL,3.9955538618992232
P_HILL_SPHERE,0.007039024772611913
P_DISTANCE_EFF,0.012885950182131505
P_PERIOD,31.815694721586173
P_SEMI_MAJOR_AXIS,0.01368884636987283
P_ECCENTRICITY,0.09043614659224752
P_INCLINATION,1.96969650405455
P_OMEGA,96.11455322480133
P_TPERI,1758.7734698906488
P_ANGULAR_DISTANCE,6.472191802482894
P_IMPACT_PARAMETER,0.20110482048196707
P_DISTANCE,0.019577549283702346
P_PERIASTRON,0.0439881074984095
P_APASTRON,0.04026499968336009
P_FLUX,179.21173356271643
P_TEMP_EQUIL,104.83841922711495
S_TEMPERATURE,122.0412420997982
S_MASS,0.038532421743118835
S_RADIUS,0.03476831398531957
S_AGE,0.6247740635230631
S_LOG_G,0.03716107669670161
S_RADIUS_EST,0.027806357240456922
S_DISTANCE,201.52640886161234
S_MAG,0.8792531111940364
S_METALLICITY,0.10489186868269723
S_LUMINOSITY,0.13039092860111207
S_HZ_OPT_MIN,0.005969756377090073
S_HZ_OPT_MAX,0.015637558818287083
S_HZ_CON_MIN,0.010151315221505995
S_HZ_CON_MAX,0.01621014907205033
S_HZ_CON0_MIN,0.00525397594366541
S_HZ_CON0_MAX,0.011475233007765097
S_HZ_CON1_MIN,0.005348600990803252
S_HZ_CON1_MAX,0.0071670291849931424
S_SNOW_LINE,0.02697943012800879
S_ABIO_ZONE,0.32873933890225177
S_TIDAL_LOCK,0.014657200137354637
