Column,Mean_Error
P_MASS,238.10984172994603
P_RADIUS,0.5188206245648456
P_GRAVITY,2.61064815679556
P_DENSITY,1.2564126953770698
P_ESI,0.037716252764128266
P_RADIUS_EST,0.6290371594938283
P_MASS_EST,115.21320340086275
P_SEMI_MAJOR_AXIS_EST,0.07578274421719054
P_ESCAPE,0.7314319294071003
P_POTENTIAL,8.65240492869656
P_HILL_SPHERE,0.03290674031341091
P_DISTANCE_EFF,0.10204912068571148
P_PERIOD,95.6643339171083
P_SEMI_MAJOR_AXIS,0.1309785575825113
P_ECCENTRICITY,0.08806709897128887
P_INCLINATION,6.04016156222581
P_OMEGA,117.78566687508656
P_TPERI,6224.602617528471
P_ANGULAR_DISTANCE,8.133798981846358
P_IMPACT_PARAMETER,0.217863604350199
P_DISTANCE,0.10487930045229639
P_PERIASTRON,0.08935070945491828
P_APASTRON,0.10163472933503497
P_FLUX,168.29780557494706
P_TEMP_EQUIL,108.4665691477087
S_TEMPERATURE,119.880458874437
S_MASS,0.07053969118655813
S_RADIUS,0.08264486452473314
S_AGE,0.7801258815295317
S_LOG_G,0.05747015534800366
S_RADIUS_EST,0.2070508369987822
S_DISTANCE,257.95883156604924
S_MAG,0.8356556145292408
S_METALLICITY,0.09522308092047196
S_LUMINOSITY,0.19244547268482542
S_HZ_OPT_MIN,0.08362559484806978
S_HZ_OPT_MAX,0.11304085287205103
S_HZ_CON_MIN,0.06470256764742531
S_HZ_CON_MAX,0.10707261329849144
S_HZ_CON0_MIN,0.05133529282392841
S_HZ_CON0_MAX,0.10330279273020694
S_HZ_CON1_MIN,0.05236622359196302
S_HZ_CON1_MAX,0.09145497801019725
S_SNOW_LINE,0.15603764893587982
S_ABIO_ZONE,0.5039160649007625
S_TIDAL_LOCK,0.018920129121515836
