Column,Mean_Error
P_MASS,443.39067501810274
P_RADIUS,1.0437750951784883
P_GRAVITY,5.257242053230769
P_DENSITY,2.058008437533785
P_ESI,0.0492142197768774
P_RADIUS_EST,0.7335347048449955
P_MASS_EST,302.15527966501
P_SEMI_MAJOR_AXIS_EST,0.4183783865444546
P_ESCAPE,0.7208403911752889
P_POTENTIAL,9.912046914556502
P_HILL_SPHERE,0.05105653438636934
P_DISTANCE_EFF,0.404317865540692
P_PERIOD,455.4300028718877
P_SEMI_MAJOR_AXIS,0.4104702128769952
P_ECCENTRICITY,0.09894150470354494
P_INCLINATION,3.2100782182301373
P_OMEGA,109.01901686201327
P_TPERI,3017.5022848184067
P_ANGULAR_DISTANCE,10.774272896449682
P_IMPACT_PARAMETER,0.21052978507738584
P_DISTANCE,0.42736165531102566
P_PERIASTRON,0.24551734211048476
P_APASTRON,0.46000725813715276
P_FLUX,211.59323785656963
P_TEMP_EQUIL,117.20058693888156
S_TEMPERATURE,170.88367446102103
S_MASS,0.08760828184198194
S_RADIUS,0.21804489302862057
S_AGE,0.7411897414537499
S_LOG_G,0.08160838882915195
S_RADIUS_EST,0.7071191483279904
S_DISTANCE,324.1894495447143
S_MAG,0.8497354108716592
S_METALLICITY,0.09338644164916188
S_LUMINOSITY,0.8628260533356233
S_HZ_OPT_MIN,0.09844201285793364
S_HZ_OPT_MAX,0.23798451403863854
S_HZ_CON_MIN,0.13771905543644228
S_HZ_CON_MAX,0.21587090555965846
S_HZ_CON0_MIN,0.14331477224071157
S_HZ_CON0_MAX,0.20384205597933266
S_HZ_CON1_MIN,0.11791126783595574
S_HZ_CON1_MAX,0.22748987600232437
S_SNOW_LINE,0.35111572432661736
S_ABIO_ZONE,0.45817206162880986
S_TIDAL_LOCK,0.03085513189859994
