Column,Mean_Error
P_MASS,393.52923199027964
P_RADIUS,1.7566818067471006
P_GRAVITY,11.602319864340751
P_DENSITY,94.21157230324391
P_ESI,731.9600584466339
P_RADIUS_EST,1.738582260652605
P_MASS_EST,28736.139938815806
P_SEMI_MAJOR_AXIS_EST,0.31144783778701224
P_ESCAPE,18.81715118430796
P_POTENTIAL,11.429673571453863
P_HILL_SPHERE,1698868.4385832774
P_DISTANCE_EFF,876.4889610462004
P_PERIOD,157.05133132121972
P_SEMI_MAJOR_AXIS,12.451825802860963
P_ECCENTRICITY,4.405235295993327
P_INCLINATION,2981.608290950671
P_OMEGA,879.7833547328173
P_TPERI,24373233488667.758
P_ANGULAR_DISTANCE,4960933.256105519
P_IMPACT_PARAMETER,776611.1336665113
P_DISTANCE,35.87952761126719
P_PERIASTRON,0.19066615833138015
P_APASTRON,0.30988913540108604
P_FLUX,1161.813822558432
P_TEMP_EQUIL,1026.9756697028731
S_TEMPERATURE,153797.52624651394
S_MASS,0.6698206732261612
S_RADIUS,1.0479984959026998
S_AGE,34255.20457686983
S_LOG_G,20.26162398152272
S_RADIUS_EST,0.3950686171843621
S_DISTANCE,3833460.8874482918
S_MAG,3.0612960914940874
S_METALLICITY,1262.3418822678518
S_LUMINOSITY,0.8704532132258382
S_HZ_OPT_MIN,0.26630518378015683
S_HZ_OPT_MAX,0.635531516976308
S_HZ_CON_MIN,0.2955233483920187
S_HZ_CON_MAX,1.435427398875072
S_HZ_CON0_MIN,0.3961519623055546
S_HZ_CON0_MAX,0.349904194426316
S_HZ_CON1_MIN,1545.3116477929275
S_HZ_CON1_MAX,0.04828426400573618
S_SNOW_LINE,0.902701637414524
S_ABIO_ZONE,1.0241800000457022
S_TIDAL_LOCK,40392.67950097147
