Column,Mean_Error
P_MASS,63.92950018641025
P_RADIUS,0.040266020066889736
P_GRAVITY,0.622188635090909
P_DENSITY,0.30690884956363634
P_ESI,0.014879007486646882
P_RADIUS_EST,0.12104993365650979
P_MASS_EST,7.858312959778393
P_SEMI_MAJOR_AXIS_EST,0.019765169242187495
P_ESCAPE,0.17710826927272724
P_POTENTIAL,1.5935256689090909
P_HILL_SPHERE,0.010295577794786324
P_DISTANCE_EFF,0.012064761990625004
P_PERIOD,15.879638746011397
P_SEMI_MAJOR_AXIS,0.013333948977629517
P_ECCENTRICITY,0.1262037962962963
P_INCLINATION,2.1592297297297307
P_OMEGA,139.11530909090908
P_TPERI,3827.883333333354
P_ANGULAR_DISTANCE,2.0975450777202074
P_IMPACT_PARAMETER,0.2458029197080292
P_DISTANCE,0.013775563434943182
P_PERIASTRON,0.026614116420454543
P_APASTRON,0.022337137173011362
P_FLUX,24.52058057315134
P_TEMP_EQUIL,5.654850795252223
S_TEMPERATURE,45.300467836257305
S_MASS,0.030631578947368426
S_RADIUS,0.00792192192192213
S_AGE,0.5172648637837838
S_LOG_G,0.03028125000000008
S_RADIUS_EST,0.009531616705882553
S_DISTANCE,122.41669467787115
S_MAG,0.3776791907514453
S_METALLICITY,0.10544621513944223
S_LUMINOSITY,0.016653457533104495
S_HZ_OPT_MIN,0.0061716988955223895
S_HZ_OPT_MAX,0.00762600286567165
S_HZ_CON_MIN,0.010203115952238809
S_HZ_CON_MAX,0.009698468197014937
S_HZ_CON0_MIN,0.006250593382089557
S_HZ_CON0_MAX,0.013210176268656717
S_HZ_CON1_MIN,0.003147620597014922
S_HZ_CON1_MAX,0.01895788635820897
S_SNOW_LINE,0.025983419400000003
S_ABIO_ZONE,0.050713937690298506
S_TIDAL_LOCK,0.010413052982456145
