Column,Mean_Error
P_MASS,111.0041224601415
P_RADIUS,0.1317968844590816
P_GRAVITY,1.1837867683926098
P_DENSITY,0.6549921454627814
P_ESI,0.02225953498242324
P_RADIUS_EST,0.38758068110667776
P_MASS_EST,76.22117101665269
P_SEMI_MAJOR_AXIS_EST,0.041093000160873326
P_ESCAPE,0.2827134157286957
P_POTENTIAL,7.475104731455454
P_HILL_SPHERE,0.013880784169168794
P_DISTANCE_EFF,0.04058553822189667
P_PERIOD,46.56511967593018
P_SEMI_MAJOR_AXIS,0.04686347424154356
P_ECCENTRICITY,0.10463126481973434
P_INCLINATION,2.6286240242072356
P_OMEGA,171.8395974767076
P_TPERI,3990.944808771523
P_ANGULAR_DISTANCE,4.88227314569587
P_IMPACT_PARAMETER,0.2097347666539851
P_DISTANCE,0.034641768249375295
P_PERIASTRON,0.04875531134672409
P_APASTRON,0.0546703201940486
P_FLUX,64.98857740122118
P_TEMP_EQUIL,40.33305333728045
S_TEMPERATURE,57.42671501257512
S_MASS,0.04593038591735944
S_RADIUS,0.034758572652022444
S_AGE,0.31224211761088533
S_LOG_G,0.035567110398475835
S_RADIUS_EST,0.07547364046438465
S_DISTANCE,138.08213987888902
S_MAG,0.7339739436875836
S_METALLICITY,0.09979557764826273
S_LUMINOSITY,0.0840931418085188
S_HZ_OPT_MIN,0.01588841671130743
S_HZ_OPT_MAX,0.038800491693387076
S_HZ_CON_MIN,0.01771058651209104
S_HZ_CON_MAX,0.03993601956946456
S_HZ_CON0_MIN,0.01983809156318904
S_HZ_CON0_MAX,0.03388839309270018
S_HZ_CON1_MIN,0.0187905523270195
S_HZ_CON1_MAX,0.038470213311280234
S_SNOW_LINE,0.05021829625289522
S_ABIO_ZONE,0.3142803182684526
S_TIDAL_LOCK,0.011719180112005035
